user,sku,category,query,click_time,query_time
3fd6f97eec17d4c267ee9754244eaad940ab768c,2897116,abcat0701002,Kinect,2011-09-02 23:50:23.907,2011-09-02 23:49:45.721
fae6e5bc3930c1909bfd949603ab94ec53d014af,1431386,abcat0701002,Borderlands,2011-09-03 14:32:39.407,2011-09-03 14:32:30.761
c228f73560352dbbb3fa63b461e6526483e9b728,2633103,abcat0701002,Rocksmith,2011-10-23 14:41:16.993,2011-10-23 14:38:21.124
5d5225e8cd8763224e09697df116a1c6cd7f8b9a,2467129,abcat0701002,gears of war,2011-08-29 10:21:26.046,2011-08-29 10:21:02.198
4d1a28b546ffb55fcbed8e8dbc164d56c3d03d52,2704058,abcat0701002,madden 12,2011-09-30 14:12:46.669,2011-09-30 14:11:52.103
aebe3b2326eac5e94ae5092fc39c4111c8a0ff09,2078113,abcat0701002,Xbox 360,2011-10-18 19:55:26.3,2011-10-18 19:54:55.713
78e84fada00d8b4fb42bb3eee3d1ad5df82eaa1a,9854786,abcat0701002,Xbox 360,2011-09-17 12:50:06.46,2011-09-17 12:48:28.542
8302b63b18d31f57a7773cf5cc1b72ea3a807e7a,8887644,abcat0701002,world at war,2011-10-23 18:40:05.011,2011-10-23 18:39:52.825
cbaad563b3f61d3396f50bddf62a6aeb64a45748,2173065,abcat0701002,Batman arkham city,2011-09-04 01:21:59.616,2011-09-04 01:19:48.319
1dde88f2437e60b66bfbc93ce5ef4e0f2ffb8a09,9902347,abcat0701002,Call of duty black ops,2011-09-17 18:46:57.559,2011-09-17 18:46:29.919
dbe665fd02be492dd523fdee649b1ca551aa6dd1,2897055,abcat0701002,Dance central 2,2011-10-23 23:36:23.617,2011-10-23 23:35:15.78
9fa6eba6ec73f2e3faf3b71f95d11f87c0118c98,2173065,abcat0701002,Batman arkham city,2011-10-17 08:32:55.61,2011-10-17 08:31:51.693
892ab09b555eef96ae7704e09624cf907f93bb38,2107458,abcat0701002,battlefield 3,2011-10-24 20:16:28.216,2011-10-24 20:16:19.735
0094fac3a9f83afbffe31499511abd06d3e874f3,2945052,abcat0701002,Mw3 hardened,2011-10-02 15:02:28.752,2011-10-02 15:02:14.388
079984dad3daa5a574c7b54ea4c13951f7414313,2095189,abcat0701002,Skyrim,2011-09-30 03:20:33.361,2011-09-30 03:19:50.02
9bc596bcb5c46ef7fe9d4fe40dde484122ab14f3,2633103,abcat0701002,rocksmith,2011-10-18 19:34:35.688,2011-10-18 19:33:27.24
24164fbd4e361999adeebcbc4a193330bec4ffc8,9166742,abcat0701002,super street figher 4 arcade edition,2011-08-15 01:58:35.929,2011-08-15 01:56:52.138
5gnxw7g23f4p90j20x2il1n54a6695523h7ut798,1981345,abcat0701002,Green Lantern: Rise of the Manhunters,2011-04-11 04:46:54.965,2011-04-11 04:47:13.093
0bd195fe26384db2a020736b9a44ec116ce2ed0e,3447104,abcat0701002,oblivion the elder scrolls,2011-10-02 11:40:00.016,2011-10-02 11:39:30.632
a09af130a79d1e1cf33b059f39a3de0194b304c3,9902347,abcat0701002,Blackops,2011-09-27 04:19:32.502,2011-09-27 04:19:19.998
f80c329cbee7a99a3b2e7cef1f22b7d1762dcb89,2375195,abcat0701002,Halo 4,2011-08-13 19:39:23.711,2011-08-13 19:37:44.547
5df385dbe2a1d4303e96e76c55256bb9f111288a,2467129,abcat0701002,Gears of war 3,2011-09-07 00:48:47.894,2011-09-07 00:46:25.728
11829912d75816293dbb05c9978c098cad520d82,9791723,abcat0701002,ncaa,2011-09-04 14:22:28.591,2011-09-04 14:21:34.025
94b333d1a5bc25fefda162ecdde33eea1262d918,2173135,abcat0701002,Cars 2,2011-09-10 17:45:29.639,2011-09-10 17:43:47.253
c2c8f4a6786ca513e19665b627c34bbac5e6b407,2107458,abcat0701002,Battlefield 3,2011-10-23 17:11:47.506,2011-10-23 17:11:28.612
8d79b1ddef1de856432cf2eb48fcac4cc926c372,3455398,abcat0701002,elite,2011-10-06 22:27:42.347,2011-10-06 22:27:19.466
607592e7e1ed2152018f71f3a1ab1e0a20a401e2,9854804,abcat0701002,gears of war 3,2011-09-21 06:03:10.538,2011-09-21 06:02:52.587
e8d87d2044a09b00cd29719755eb7c4e8f913558,7959033,abcat0701002,Grand theft auto 4 xbox360,2011-10-16 15:31:48.419,2011-10-16 15:27:38.735
c2077e246a70eae9127d0c6f35a647a1286c45f7,2107458,abcat0701002,Battlefield 3,2011-10-16 21:54:22.202,2011-10-16 21:50:44.396
05bcdf4b776629124bfab0b29662addc85a2aa95,1338089,abcat0701002,LaborDay_VideoGames_20110902,2011-09-05 10:11:21.955,2011-09-05 10:11:14.287
ff436807a1b890df058b813cda58b3cdb958e1c1,9854804,abcat0701002,gears of war 3,2011-09-25 14:19:03.51,2011-09-25 14:18:50.06
542dc486950a618a79ce3d6c72c55614c5aef0b3,2802508,abcat0701002,2371074 2126339 2126108,2011-10-17 14:33:16.833,2011-10-17 14:31:23.168
a95fbfc56e513840c7ba58623df7f3ecd892bba4,2633149,abcat0701002,rocksmith,2011-10-26 14:11:28.055,2011-10-26 14:10:17.123
7a54dc58dd8d5711e679d65fda3f6fb71f3bb16e,7959033,abcat0701002,grand theft auto,2011-10-26 00:35:32.413,2011-10-26 00:34:56.365
a4ccae9531d26005301e099fd0370aa8ac19328f,2107458,abcat0701002,battlefield xbox,2011-10-28 20:19:20.345,2011-10-28 20:18:21.709
ab039ed6a5a0e1c443bc50b4811e6d5e2c8911be,2889044,abcat0701002,Mass effect 3,2011-09-25 01:19:15.98,2011-09-25 01:18:40.631
9de79a1a6e61269a236d9b62644598604166563e,1228939,abcat0701002,rage,2011-10-04 12:08:37.799,2011-10-04 12:08:13.06
d53af812b1798deb1f90d365f645faa249b1aeb5,2945052,abcat0701002,modern warfare 3,2011-10-11 15:45:04.745,2011-10-11 15:44:36.827
784f879389029d0eb4298453be149441270a81d9,1580049,abcat0701002,x box,2011-09-21 22:06:31.007,2011-09-21 22:06:24.547
97eb68d6fa10054ddbdd7f56bae9875c743834d7,9902347,abcat0701002,xbox360 systems,2011-09-13 17:54:37.905,2011-09-13 17:53:20.935
c44a154639507deb8bac574798cf626df4e52b38,1974315,abcat0701002,Wwe,2011-08-15 12:07:57.454,2011-08-15 12:07:32.082
b1976529a674a5cdb34b9d56906e6e3355e305ec,2856544,abcat0701002,halo 4,2011-09-24 14:55:18.08,2011-09-24 14:55:05.029
ee5ce0968800a082d83a48f3d1264ecb652a19f4,2953607,abcat0701002,Forza,2011-09-24 16:06:13.029,2011-09-24 16:05:46.741
0356ef2f40ef199f686e4617cea47b22746aae40,9854668,abcat0701002,Reach,2011-09-14 23:59:26.574,2011-09-14 23:58:51.364
c7946301c9ea9ef3a1bee5b92e4277609af5a75b,2977637,abcat0701002,Sony dslr camera,2011-10-04 15:29:04.656,2011-10-04 15:24:44.56
fcb490dbf7e893487baa942f713ba2c9c33de665,2173065,abcat0701002,Batman,2011-10-17 13:25:16.422,2011-10-17 13:24:43.269
b9945a35c5bafe7b2a0306782c2800fae0cc33a9,2173065,abcat0701002,batman,2011-08-22 15:07:47.276,2011-08-22 15:07:08.027
be6810d6a31d19f330879d4714c1add16e6ffbe3,2897055,abcat0701002,Kinect sports,2011-10-27 14:07:40.303,2011-10-27 14:06:23.783
aff4dc2dce1ea2412f0f03c717c87aff8d96f535,2173065,abcat0701002,Bat man,2011-08-30 15:58:41.393,2011-08-30 15:58:20.941
a37adaf924d9e39102983d7ded61be5c8a794ef5,3455398,abcat0701002,xbox 360 elite,2011-10-25 23:09:23.441,2011-10-25 23:08:11.903
1d748a664e5e5cf7e2d8361ab7bcd6688e1dbeef,3046603,abcat0701002,gears of war 3,2011-09-26 17:58:11.033,2011-09-26 17:57:13.036
7b9049f3ba59b6310ff4aa5ea92dedb02c15c3e5,2141045,abcat0701002,rango 360,2011-09-25 22:11:30.684,2011-09-25 22:11:23.579
34bbbeef89a03731f4ee3584aecec6465af35ec8,2095189,abcat0701002,Dead island,2011-09-06 09:51:18.882,2011-09-06 09:47:39.122
f7403edc05b7d77844115d0d1a52ab584d43d8a7,2670133,abcat0701002,Castle,2011-09-03 13:00:00.681,2011-09-03 12:59:35.03
406344d3c2e3802fc9eb854d9c266049da2c7552,2467129,abcat0701002,Gears of war 3,2011-09-06 20:11:44.471,2011-09-06 20:11:34.535
e47b6e0a4664176269392a7050cc7f395d7efddd,2375195,abcat0701002,Madden,2011-08-31 20:34:45.867,2011-08-31 20:34:18.696
b40f887af2ffc4c3ad335bf0060b1e9daa145acc,2541184,abcat0701002,Dead island,2011-09-11 14:40:13.923,2011-09-11 14:38:48.913
3f1da8bf8f57686be8f89c3ed56a438a01d07bef,2945052,abcat0701002,Call of duty modern warfare 3,2011-10-30 16:03:06.173,2011-10-30 16:02:51.426
886b29c83a98730066ae546b311daee27615b6f1,1251132,abcat0701002,deus ex,2011-10-22 22:03:00.447,2011-10-22 22:01:57.686
2f73dd38b5bc60eb6fec7a29faaa289379646e05,2173065,abcat0701002,Batman arkham city,2011-10-08 02:04:53.001,2011-10-08 02:04:44.981
85b1aa586f99f99d732e676a71dfc3f55884bf41,2945052,abcat0701002,mw3 hardend edition,2011-09-21 06:08:09.346,2011-09-21 06:07:31.939
90e131982ba2e0a392c76a282b7af2c9f32fd71c,2173065,abcat0701002,Barman arkam city,2011-10-02 20:47:49.348,2011-10-02 20:47:34.227
f24d0cded1c4909926fd49b47f7d2899ab5cba98,2897055,abcat0701002,Kinect games,2011-10-10 10:48:14.912,2011-10-10 10:47:50.03
050aecfe1b3ae543cb203ed652464ace6e14c95c,1475036,abcat0701002,dead space 2,2011-09-25 12:02:05.362,2011-09-25 12:01:23.502
9068b0e1dda22845eaa36d91bc29689b0654b9ea,2173065,abcat0701002,Pre order batman game,2011-10-03 19:00:43.692,2011-10-03 18:58:51.876
a616016110419026428122f717c45a592b72d887,3555951,abcat0701002,The witcher,2011-09-27 01:47:22.154,2011-09-27 01:46:44.11
c10c7e839f2da0d885fe8fcf675a49129c172d60,9927328,abcat0701002,Arkham Asylum,2011-09-08 19:33:47.088,2011-09-08 19:33:36.184
2910fb69e253d76a4e22e24fa6a5721dd6541d29,2953607,abcat0701002,forza 4,2011-10-17 12:49:12.393,2011-10-17 12:48:12.64
24164fbd4e361999adeebcbc4a193330bec4ffc8,9511432,abcat0701002,nba live,2011-08-15 02:05:25.57,2011-08-15 02:03:17.686
74cae49d7c6dc45912141836f4c558810a773a30,2541184,abcat0701002,Dead island,2011-09-22 18:12:47.681,2011-09-22 18:12:30.868
n28337ry50666j024lb16910h55v7og82mp0w1c3,2095189,abcat0701002,The Elder Scrolls V: Skyrim,2011-03-08 18:38:33.762,2011-03-08 19:38:41.075
361e12caca3805b3c4f601a8bb00db26c51db04d,2945052,abcat0701002,Call of duty modern warefare 3 hardened edition,2011-10-18 21:22:20.209,2011-10-18 21:21:26.522
9c92906430993d72e751ed56c6fd6ab7317a6321,3244621,abcat0701002,elder scrolls skyrim,2011-10-24 21:51:18.156,2011-10-24 21:51:02.112
dd378111ca68bbc8b5a9c4c49a50852cc520f7b2,9959853,abcat0701002,H.A.W.X. 2,2011-09-28 08:02:40.152,2011-09-28 07:59:39.253
9000d57c16f0cbc03c827b950cecd80534184185,1228939,abcat0701002,Forza 4,2011-09-13 18:32:10.645,2011-09-13 18:31:40.464
e917d5e66dfc35f289636f1cda9568d4ab55a5b1,2953607,abcat0701002,Forza 4,2011-10-02 23:31:48.356,2011-10-02 23:31:02.435
8163e6733e624731fc719519f3664a4274f74416,2670133,abcat0701002,Modern warfare 3,2011-09-26 17:26:29.262,2011-09-26 17:26:14.39
ff322b47072f621755a1d10d51f3c02159bbb6a6,2712876,abcat0701002,catherine,2011-10-25 18:18:46.598,2011-10-25 18:18:33.979
94429d8778ca9aedfd8933447bf897160fd4e108,2173065,abcat0701002,Batman,2011-10-18 09:20:12.11,2011-10-18 09:19:36.631
5778bf3bd62fd7e700ef2ed0f48d206caec9594f,3046603,abcat0701002,fallout new Vegas,2011-09-16 18:13:16.514,2011-09-16 18:10:41.448
4a13329316ef02fb43ac6ebbb19975fbb4809799,9589956,abcat0701002,Csi,2011-08-11 21:51:23.157,2011-08-11 21:50:03.115
a45c73416afadceac20733076db7bcb8cf45b8a3,2807036,abcat0701002,NHL 12,2011-09-12 02:57:13.303,2011-09-12 02:56:59.082
fd0737ec223a862020c6d9edd3a9cce9a7327b7c,7294661,abcat0701002,Halo 3,2011-10-13 21:00:57.186,2011-10-13 20:58:31.045
c8e33814d3d0dfc1ab3bb7c29e666fc7da59f715,2977637,abcat0701002,2k12,2011-09-23 17:14:23.335,2011-09-23 17:12:30.251
9b8666396b5f829235f1f2f26ba0c8f11f978188,2202037,abcat0701002,Deus ex,2011-08-15 08:39:41.838,2011-08-15 08:39:07.235
9fa3403c46c7510f984a284e076938288f6b524f,2977637,abcat0701002,nba 2k12,2011-10-24 13:13:36.764,2011-10-24 13:13:30.209
18b64d4de7e6d0e6d258e4f98f9a312a14543ef3,2467129,abcat0701002,Gears of war 3,2011-09-02 23:25:16.284,2011-09-02 23:21:47.302
2a8a9d48b855cae3d2910a49e2d9a49f7d580f87,9902347,abcat0701002,xbox,2011-08-13 14:46:50.823,2011-08-13 14:45:33.145
882f86c79112d5a6b47dd1fdfc87eaaa2c8a8c58,2078113,abcat0701002,xbox games,2011-10-25 22:33:56.938,2011-10-25 22:33:24.218
e728206c081989022eae1c5387eda35c98ef11a6,2173065,abcat0701002,Batman Collectors edition,2011-10-17 15:42:50.847,2011-10-17 15:41:24.248
58d73d2ba30db95adb16f08d232cb6644827dea9,2541184,abcat0701002,dead island,2011-09-27 08:31:53.418,2011-09-27 08:31:47.581
f268e871458bfefa961a44ece368198729fef8ca,3088387,abcat0701002,ultimate marvel capcom 3,2011-10-18 18:24:15.396,2011-10-18 18:23:53.566
b416f6b5ba9bcb5292b6ab32a4092c6683bee796,3244621,abcat0701002,Skyrim,2011-10-29 00:50:10.202,2011-10-29 00:49:01.733
8cb6b191ea5271ecab1d4610eda441196456022b,2078113,abcat0701002,xbox360,2011-10-19 23:10:05.306,2011-10-19 23:09:50.078
f15c4e5f154210d3e7263aa7b500372b622ba293,9854507,abcat0701002,Halo reach,2011-10-09 18:56:06.527,2011-10-09 18:55:28.093
2e9d74fdd5524b509d01e3651de7675e084ff933,3046066,abcat0701002,rocksmith,2011-10-28 21:25:55.591,2011-10-28 21:25:28.384
e85e4a4268afd347c97ac8345725428aeff195e2,9713872,abcat0701002,xbox games,2011-09-01 23:00:06.518,2011-09-01 22:59:50.565
84aaf1e95d08f15189c9a18c2ccc6460ef7bf04c,2977637,abcat0701002,NBA2k12,2011-10-07 19:56:56.173,2011-10-07 19:56:39.969
dc8dbbdffa32f5807334d66c51b2fef6c8827b4f,2375195,abcat0701002,madden,2011-10-06 23:02:05.083,2011-10-06 23:01:46.85
0147ffff902733c97f599ad7c2f5ea08887588c9,2541184,abcat0701002,dead island,2011-09-24 20:22:54.605,2011-09-24 20:22:44.21
ef897f2e53068300386a73e692e06aaa5f1ed929,2032076,abcat0701002,BorderlandS,2011-09-11 10:11:41.025,2011-09-11 10:09:05.874
84df4c745d196f9c6df37f0d68e814ebecb74761,2173065,abcat0701002,batman arkam city,2011-10-09 16:19:22.906,2011-10-09 16:19:13.991
b1ad5ad7ba85bbb61ec20b2c974b3765b5ac4391,9854804,abcat0701002,Gears of war 3,2011-09-10 12:32:51.207,2011-09-10 12:32:33.06
628dfa3b59bdf1d1bb04966ffcc8ceeeebc1be93,2467129,abcat0701002,Gears of war 3,2011-09-17 15:51:24.729,2011-09-17 15:48:16.156
57612c9ecec20589a24babcbdda185deef15b7cf,1508787,abcat0701002,Red dead,2011-10-25 18:52:28.52,2011-10-25 18:48:44.334
2654c9a161d92e407925a3b3d0c53222ee8a571d,1251132,abcat0701002,deus ex himan,2011-08-26 23:31:43.093,2011-08-26 23:31:08.84
35e06df936b40f9c0b626af5f8c2e944eb15dbef,2032076,abcat0701002,Video games,2011-10-03 21:58:18.438,2011-10-03 21:55:37.792
13eac26ff939215dcece12422342796a2d844bc2,2467183,abcat0701002,Gears of war,2011-09-23 18:59:33.172,2011-09-23 18:58:19.575
b914754e31432cac351edc12fbde07b765a9ff81,2977637,abcat0701002,Nba 2k12,2011-10-25 15:01:27.929,2011-10-25 15:01:23.184
1237b71cd8849d18988d3ef6d7fef763fc425987,2432276,abcat0701002,Ufc,2011-08-17 11:04:20.847,2011-08-17 11:03:53.21
97a5574f95f800df965d00599c70fdb058dc2091,2704058,abcat0701002,xbox360,2011-09-29 12:45:09.494,2011-09-29 12:42:59.472
552455b0f5f72ef0c664b16f7afcbb25a557804d,9810374,abcat0701002,Brink,2011-08-29 23:03:11.582,2011-08-29 23:03:03.975
a65f36e70d232d5d0682ecfdf2a8e7093be8c7ba,9854804,abcat0701002,Gears,2011-09-21 17:44:15.423,2011-09-21 17:44:08.724
8006fef09e7055ba52ba76497e7085c1e47fcc4f,1179927,abcat0701002,yourshape,2011-08-16 20:41:57.147,2011-08-16 20:41:12.669
4915f5a919ea42272206ab20fb9c05a7a2952212,2107458,abcat0701002,Battlefield,2011-09-27 16:31:19.93,2011-09-27 16:30:52.313
119bd22b120caf3d7090956b376ee5f8084682d7,2467129,abcat0701002,gears of war 3 limited edition,2011-09-18 13:12:51.751,2011-09-18 13:11:34.317
1f5a29957e91c1f54a79b12530d57f448003883e,2633149,abcat0701002,rock Smith,2011-10-07 22:53:43.763,2011-10-07 22:53:27.56
11870d40ad80ac84a3d33276888e93b5e890e4dc,3569062,abcat0701002,Xbox fitness,2011-09-29 22:11:25.711,2011-09-29 22:08:06.493
65207da68b1ac9401b4716d301cc76a369f76c90,2375195,abcat0701002,madden,2011-10-24 13:23:49.683,2011-10-24 13:23:37.129
00573e443ef8ec10b5a1f23ac8964c43c415cedf,2613542,abcat0701002,Assassins creed,2011-10-06 21:03:01.29,2011-10-06 21:02:26.255
14600999ee82fdd873a660cfc7ebc829de85ab67,2541184,abcat0701002,Dead island,2011-09-17 14:26:27.943,2011-09-17 14:25:40.909
9631a987b030d5c9aef6b3aeddfe95b0d6864bda,2107458,abcat0701002,Battlefield 3,2011-09-17 19:51:04.109,2011-09-17 19:49:43.829
101b812e87bb2098d4e355008e5bd05f3a901439,2670133,abcat0701002,modern warfare 3,2011-09-11 23:21:51.188,2011-09-11 23:18:47.469
7715d13630273c774510b1c60faef60a2f2400ee,2467129,abcat0701002,gears of war,2011-09-17 16:23:36.085,2011-09-17 16:23:08.027
1356ce9d3403561b3b98d031a4dded23292ca692,1228939,abcat0701002,Rage,2011-09-21 03:57:46.274,2011-09-21 03:57:37.053
32d5cc2fbf54ccc0ed7d4677d58fe3ed3600c5dc,1930151,abcat0701002,Tiger woods PGA,2011-09-10 13:48:44.4,2011-09-10 13:48:25.391
03442e4f438b60fe2cd314e7b81e92951a3e6f76,9854507,abcat0701002,halo reach limited edition xbox,2011-10-01 12:47:31.714,2011-10-01 12:47:12.941
f65d0dc49528e96edd521915ddb94f0a18e0ca5a,2977637,abcat0701002,2kb12,2011-10-04 16:39:10.745,2011-10-04 16:37:43.663
070980b78ec599703ccaea7b1a169b93a96d2379,1078792,abcat0701002,xbox 360 games,2011-10-01 19:42:17.268,2011-10-01 19:38:46.443
n92167h2po1uald0q7606x0la1t9l3208zi95536,2677215,abcat0701002,Divinity II: The Dragon Knight Saga,2011-09-16 02:28:27.358,2011-09-16 02:28:54.487
3dd9ba316a56db075df35d8f5d55a91e66f0256b,9854804,abcat0701002,gears of war3,2011-10-12 17:39:13.961,2011-10-12 17:38:39.49
18f429d065ea493a460f8f02191500053bc27198,2541184,abcat0701002,dead island,2011-09-11 17:39:13.832,2011-09-11 17:38:50.033
515c14608bf71981f93295a8a0d1008447b77cdf,2802508,abcat0701002,Just dance,2011-09-24 00:54:27.322,2011-09-24 00:53:27.231
3a65b57b938c23c27be3c55988beb11ffa8a47ea,2897116,abcat0701002,Dance central 2,2011-09-28 23:22:59.726,2011-09-28 23:22:53.365
0460bfaed4c82466e9be50e6187dadcdd92f4b2f,2541184,abcat0701002,dead island,2011-09-06 17:51:34.722,2011-09-06 17:49:51.945
9b605dee50b0591fea1c91ab57764aa2d04121cf,2823899,abcat0701002,LaborDay_VideoGames_20110902,2011-09-03 12:14:15.24,2011-09-03 12:13:39.84
44e1b4699d60b47b529b040ef8df73f6907fcebd,3046066,abcat0701002,rock smith,2011-10-23 07:53:08.422,2011-10-23 07:52:10.933
c794e2090209de3a198b53a5a0e06648a2dabde7,9487067,abcat0701002,borderlands,2011-09-22 22:46:49.006,2011-09-22 22:46:00.918
68d529145bc10d78d8437f1d013b77579da98b7b,9374134,abcat0701002,Red dead,2011-09-16 13:04:36.439,2011-09-16 13:04:18.417
0ec8bf56de711a40c30dcceb633d04e0755b7fdd,3180602,abcat0701002,Skyrim,2011-09-15 09:57:29.604,2011-09-15 09:53:06.276
8fa407b67a413bcec26123f5abb539827e8a12d0,2856465,abcat0701002,madden 12,2011-08-23 15:22:41.573,2011-08-23 15:22:27.998
3bc2ace746b1d156c3ac2cda5100a2825ed76b27,1228939,abcat0701002,rage,2011-09-21 09:54:45.476,2011-09-21 09:54:14.004
8cce2f67eabc567d4c279f6b0e4ef08e9e5ac915,2945052,abcat0701002,modern warfare 3,2011-10-13 10:11:25.119,2011-10-13 10:11:14.907
44ea265a52b55f97b174327b1851b61c9765cd9a,9701377,abcat0701002,fallout,2011-09-14 21:12:17.642,2011-09-14 21:11:53.231
d2532b7e58f18cea6616bdc1d9fe399e047432a6,2173065,abcat0701002,Preorder modern warfare 3,2011-10-13 19:07:12.877,2011-10-13 19:05:39.81
d086c960e0970e094c799a93b9fca520d779e933,3001046,abcat0701002,Saints row the third,2011-08-25 20:26:34.816,2011-08-25 20:26:02.407
c72aae78466067e059f479a59dabc4874388ed02,1179963,abcat0701002,Kinect games,2011-09-03 10:51:09.931,2011-09-03 10:50:48.145
d37f0da5debec47269ee5bab7ba81e3922eb6c4e,2704058,abcat0701002,FIFA 12,2011-09-16 07:58:05.496,2011-09-16 07:57:43.222
c829b1cee1e6ffa50f535c75a2f479bd7e2d1cc9,2541184,abcat0701002,Dead island,2011-09-07 21:08:11.724,2011-09-07 21:08:00.163
98e928adfad17d7cc0e07d36e6339b9ff78a6668,1228993,abcat0701002,hunted,2011-08-20 16:34:27.69,2011-08-20 16:34:18.475
e9841bf4bf3c6877be1273627d6177f669e438cd,2628429,abcat0701002,Child of Eden,2011-09-02 12:54:37.813,2011-09-02 12:54:27.618
76b92644fc9b6a37a29117270542da24739d443b,9854804,abcat0701002,gears of war,2011-09-12 21:42:24.751,2011-09-12 21:42:12.868
a0759b1e2cba4e457a05c00ee521b31f79759cdb,2833031,abcat0701002,Call of duty,2011-10-16 16:20:26.531,2011-10-16 16:20:05.596
a811843449e3aa12265255ab31dd74b4949c8cf2,1014064,abcat0701002,Castlevania,2011-08-30 05:56:20.241,2011-08-30 05:56:11.054
de2fd3e24a5f1a391caa5b1c561d0f147b5e538c,9854804,abcat0701002,gears of war 3,2011-09-21 17:02:29.164,2011-09-21 17:02:17.645
40eea4f4cc7f24473acac07f72aedc67f828dbf0,2633103,abcat0701002,Xbox games,2011-10-25 19:51:34.457,2011-10-25 19:50:40.005
c1d3f031a369d3876e5642b59153fa03881dc47d,2977637,abcat0701002,NBA 2k12,2011-09-26 16:37:15.798,2011-09-26 16:36:54.091
458fb1eef14a3da2e20e08ea7881b3ff2e94ec08,2712876,abcat0701002,catherine,2011-08-13 11:37:27.865,2011-08-13 11:36:59.905
5eb5d5cbc05e7ac691471eda03a97c57d66cfdd2,1010544,abcat0701002,monopoly,2011-08-26 19:50:54.353,2011-08-26 19:50:36.659
02402f2a7890f89829cb36c880d9e6e28c97bf2d,2945052,abcat0701002,mw3,2011-09-25 09:32:01.697,2011-09-25 09:27:42.011
6d2fb3c3bef2501ddac6e67e3b0539f740dcc730,2173065,abcat0701002,Batman arkham city,2011-10-11 19:17:30.337,2011-10-11 19:17:22.145
1b87148bb1c5c56b33c43ea348d993634a190219,3559384,abcat0701002,sims 3 pets,2011-10-13 22:10:12.321,2011-10-13 22:07:49.967
0420aa4fcc3067eb6703a7e926309f822adb56f3,2173065,abcat0701002,Arkham city,2011-10-03 11:37:39.078,2011-10-03 11:37:27.522
6f869044bbb4b9df835b020b69713a55bd671f06,2953607,abcat0701002,forzra 4,2011-10-15 18:47:42.438,2011-10-15 18:46:22.794
8ab2f1518f7914ce674ee104e6e0ff130cc30d58,2704058,abcat0701002,fifa 12,2011-09-27 13:15:46.435,2011-09-27 13:15:37.525
fd52ccc005810740488e47049a74d6efd4685746,1974315,abcat0701002,wwe,2011-10-06 23:16:48.365,2011-10-06 23:16:32.298
82d03dc072d35b5816a13bc612d8223fed0cfc65,8770868,abcat0701002,South park,2011-10-02 21:04:19.313,2011-10-02 20:59:50.852
938b73e71adb13c327080ac469c3420d9d17972b,2078113,abcat0701002,xbox 360,2011-10-19 22:08:37.641,2011-10-19 22:08:01.61
ced03739012c53fc7dc52178a8793daac27df74a,2802508,abcat0701002,just dance 3,2011-10-11 16:56:05.461,2011-10-11 16:55:35.591
9fddd569f4d1a223eabcbb23eecc4ac07bb0c674,3046066,abcat0701002,rocksmith,2011-10-20 18:29:06.664,2011-10-20 18:28:00.85
6afbbc6735da1970088290e889eb48214057b009,2678241,abcat0701002,need for speed,2011-09-03 13:09:07.802,2011-09-03 13:06:39.09
80689a8981e1e43104a9969064148c9e8ea5aef7,2670133,abcat0701002,Mw3,2011-10-07 20:04:55.591,2011-10-07 20:04:43.984
5f8ebf90a421af03075a367a0aa430a8052eea72,7959033,abcat0701002,grand theft auto,2011-10-19 22:27:51.369,2011-10-19 22:27:23.08
ca5855a9cbfe3efd92f0936e35e6f4db4a73d6ad,2758085,abcat0701002,dark souls,2011-10-04 11:15:37.396,2011-10-04 11:15:25.646
906f4c36b2ca4bc51661787e12ad4d73402504cc,3301556,abcat0701002,F1 2011,2011-10-01 17:41:47.354,2011-10-01 17:40:05.663
e4d388e5ca6fcdbff1c13c153230687da4aef930,9854804,abcat0701002,Gears of war 3,2011-09-19 23:04:03.916,2011-09-19 23:03:52.417
2bbc7e072f94fafa6045a534b0c8e3c6ca269087,2897073,abcat0701002,Kinect,2011-10-29 14:04:47.604,2011-10-29 14:03:23.441
97f9c08b8d2d0074c50b9f12366a9b90784e8140,2375195,abcat0701002,Madden 2012,2011-08-31 07:14:31.659,2011-08-31 07:14:03.084
5223093584977956a83d92e23f00d3e88be12068,2541184,abcat0701002,Dead island,2011-09-06 21:36:07.675,2011-09-06 21:35:56.253
fb7442165f7482f5a18984b82e352e160f0a47a0,2173065,abcat0701002,batman arkam city,2011-10-07 16:34:48.321,2011-10-07 16:34:29.48
6bac0be95330413d8e35e76ec5a05c16277cf60d,2670133,abcat0701002,Mw3,2011-09-24 22:00:27.226,2011-09-24 22:00:10.646
a404199b9f03fad5028fd662a67518cc024d9dc5,2670133,abcat0701002,Modern warfare 3,2011-08-17 15:22:30.002,2011-08-17 15:22:18.96
9b9f71c054a337d33696f08e3c079fbb5a18efaf,2670133,abcat0701002,call of duty mw3,2011-10-14 22:14:56.619,2011-10-14 22:13:58.946
e97f2d6b97e389ed14834301b22cc1c1008c1323,2967045,abcat0701002,the darkness,2011-10-19 22:16:41.253,2011-10-19 22:15:57.546
576a2ce5e9d8b6b602bacafe47ef7264014fe498,2807036,abcat0701002,NHL 12,2011-10-15 09:38:22.42,2011-10-15 09:37:19.174
0dcadeb5655b72ee26a0dbe17c73a7bab35a6eeb,2541184,abcat0701002,Dead island,2011-09-13 16:21:00.504,2011-09-13 16:19:03.042
